genre,game,commented_date,comment,release_period
Puzzle,It Takes Two,2022-04-01,i just finished this game with my girlfriend and we both cried because we didnt want it to end. its such a great experience and makes you feel closer with whoever you share it with. a must play,After
Puzzle,It Takes Two,2023-10-17,"my girlfriend and i played this, and we both were sobbing blubbering messes by the end of it, it was an absolutely beautiful experience and im so thankful i got to experience it with my partner",After
Puzzle,It Takes Two,2025-02-16,and i do want this to become a tv show like i think that you would be a great maya and who will play victoria the definition of jenna ortega and for john hewitt it would definitely be tom hanks,After
Puzzle,It Takes Two,2024-07-16,"the tornado level was by far one of the hardest levels for me and my sister to go through, not even lying it took us 2 hours because one of us thought it would be funne to mess it up on purpose",After
Puzzle,It Takes Two,2021-12-21,one of the best games ever created. play this with someone close to you it is truly a special game. havent played a game with this much passion it is such a work of art. well deserved goty 2021.,After
Puzzle,It Takes Two,2021-05-01,"when jack says  feel like im playing a pixar movie i thought the same reminds me of toy story 3 on the wii game, the animation and the controls are really similar so fun to jump around and dash!",After
Puzzle,It Takes Two,2021-04-25,"when evan said 'that was so dark' in response to may jumping in the hole at the beginning, my mind was like, 'ohhhhhhhhh, you think that was dark? you have nooooooo idea what's coming your way'.",After
Puzzle,It Takes Two,2025-01-02,reminded me of little big planet. its a good game overall. some characters are annoying not going to spoil anything but if you played before youll know which two. its not the main characters btw.,After
Puzzle,It Takes Two,2022-09-08,seeing how the parents snuff the elephant out and happily bathe in their daughter's tears was the most fucked up thing in this entire game to where i hoped to have the daughter runaway from them.,After
Puzzle,It Takes Two,2022-02-25,"me and my best friend completed this game in about 2 days, those were literally the best 2 days of my life, i swear, you can only play this game once after completing it, since you know the twist.",After
Puzzle,It Takes Two,2023-10-13,"my sister and i played this game together, our parents were never married, and have been separated for as long as we could remember. it was sincerely good for our relationship. highly recommended.",After
Puzzle,It Takes Two,2024-09-14,the first time i watched this game i kept waiting for the book to drop the personality and go god you two are impossible and just spell out the lessons they werent learning. and it never happened.,After
Puzzle,It Takes Two,2021-03-27,"literally played it 3 hours straight with my fianc and its the first game that both of us actually enjoying together,still gotta finish the game but we definitely going for platinum with this one!!",After
Puzzle,It Takes Two,2022-11-12,"so ironic and sad that both biz and dj ez rock both passed away, at young 50, from a seizure and a stroke. they combined to make 1988 through 1991 super, super fun ! godbless, rest in peace fellas!!",After
Puzzle,It Takes Two,2021-04-14,chapter 3 rose's room. you missed a trophy. in the last portal room pillow fort area you can use a radio transceiver thing and hear four different sound clips. do that and you'll get a trophy for it,After
Puzzle,It Takes Two,2024-01-02,i have started this game with four different people and have never even got halfway through each time. its just so hard to find someone who will have the time to play through the whole game with you,After
Puzzle,It Takes Two,2023-11-03,"in my opinion, this is genuinely one of the greatest coop game ever made. as in, the greatest game of coop as a genre wherein you must have 2 players as a minimum or not have any game to play at all.",After
Puzzle,It Takes Two,2021-12-14,"i was skeptical about it, got it to pass time with my significant other, and it blew my socks off. it's such a fun, creative game, that never gets boring. i think it easily deserves game of the year.",After
Puzzle,It Takes Two,2025-02-15,the new season starts at 4000 and theres bloopers at the very end! i really hope you enjoy this video! happy valentines day!! edit looks like you all want a season 7 so get ready because its coming!!,After
Puzzle,It Takes Two,2022-02-04,i gotta say i love yall videos their so good and u know u can just tell when folks are good people yall are people yall deserve the recognition and the love yall are getting keep up the good work guys,After
Puzzle,It Takes Two,2022-08-30,"found you not too long ago and just want to say your vidoes are awesome. they keep me entertained the whole time, which normally doesnt happen much for me. you deserve more subs, hope you blow up soon",After
Puzzle,It Takes Two,2021-07-09,"we're gonna review skyward sword hd as soon as it comes out, but in the meantime what should i watch matt play? thanks for watching our coop review, and don't forget to ring the stupid subscriber bell!",After
Puzzle,It Takes Two,2023-04-20,"yes. im playing it for months now with my sibling, 100 owrth it. if you both are busy it can take awhile to finish it and you can both bind over certain things in the game, good graphics too! 1010 game",After
Puzzle,It Takes Two,2024-03-16,hi dude i am from india thanks for your wishes i have been watching you from the beginning of my channel but you are earlier than me . i am also a big fan of sonic so if your ok we can do collaboration,After
Puzzle,It Takes Two,2024-12-27,"me and my 5yr are getting through it right now. the game is awesome and we have a blast playing it together, figuring out how to solve the problem every step of the way gets there little wheels turning.",After
Puzzle,It Takes Two,2024-10-17,"overcooked, but unfortunately youve already reached the pinnacle of whats the best coop game on the ps4 between a way out and this game theyre some of the best. wish there was another that could top them",After
Puzzle,It Takes Two,2022-09-03,"just subscribed after watching 3 videos and being entertained all the way through them! you are going to be big!! i went through this game with my gf and ended up crying at the end lmao, amazing game tho",After
Puzzle,It Takes Two,2021-04-04,"josef fares does it again, the man we thought was just a meme at that point has done nothing but give out blockbuster titles in such simple ways. the man is a genius and an artist and he deserves respect.",After
Puzzle,It Takes Two,2023-02-25,"i feel so bad for the elefant. everything else you could argue was self defense or at least a fair fight, but the way they took out the elefant was first degree murder in the most gruesome way imaginable.",After
Puzzle,It Takes Two,2025-02-06,devs have said that they legitimately were caught off guard when so many people cared about the beetle's death. it was just a throwaway segment to them and they kinda forgot about it when it was over lmao,After
Puzzle,It Takes Two,2021-12-10,game of the year!!! not repetitive. or boring vast landscapes taht takes hours to explore. different and lots game mechanics. can be enjoyed by any ages. gamers or not. really awesome and unique coop game.,After
Puzzle,It Takes Two,2021-07-09,"shelby every good relation needs communication, trust, taking an interest in each other, love, support  matt a great body. lmao i love when matt gets featured more on these videos the timing is so good lol",After
Puzzle,It Takes Two,2024-02-26,some games that cause people to break up are just teaching people how to recognize they don't have a good relationship. some people genuinely don't know how to recognize a toxic relationship from within one.,After
Puzzle,It Takes Two,2023-02-26,the segment where it became street fighter for a second actually broke me. this is gold. that poor elephant though...not so much. pardon me while i dig out and hug my stuffed animals i haven't seen in years.,After
Puzzle,It Takes Two,2023-07-08,when youre fighting the toolbox boss they could really just look closer because kurdy can you just shoot a nail through the hole to put it on a wood plank so they would have time to go there and hit the lock,After
Puzzle,It Takes Two,2023-07-04,"duhduhdep  ow, yeah, ow, yeah. that owyeah repeated throughout the chorus was everything! nostalgic memories are always positive, says dr. jennifer ashton. need to make an 80's playlist! the 80's music was it!",After
Puzzle,It Takes Two,2024-07-31,i always said about both of these two. neither of them are the most conventionally attractive but they had the presence that when they went on stage they said you want this. and they would be right every time.,After
Puzzle,It Takes Two,2024-07-25,"it's so weird to actually see all of these cutscenes for the first time, because when me and my friend beat this game before, we skipped every cutscene as soon as it let us, so we had no idea what was going on.",After
Puzzle,It Takes Two,2024-12-18,"this looks so good! my wife and i loved it takes two! she isn't a gamer by any means, but she loved playing that. i'm so glad haze light is tackling these fun couch coop games since they're few and far between!",After
Puzzle,It Takes Two,2021-03-29,"played this with my girlfriend and i gotta say it's probably the best co op game for couples, it mixes so many genres so masterfully and is a great mix of life advice, humor and fun gameplay. highly recommend it",After
Puzzle,It Takes Two,2025-03-13,i bought it and love it. my son is in college and there aren't many games we both like. we got the game today and played for 4 hours. we were having so much fun we didn't even notice how late it had gotten. 1010,After
Puzzle,It Takes Two,2025-02-16,yesssssssssss!!!!!! i litterly watched every episode of it takes two without voice but its better with but you need to go on with it takes a familly and those 18 seasons where the best 18 seasons i ever saw!!!!!!,After
Puzzle,It Takes Two,2023-02-25,"our daughter rarely cries, and this time was so bad that it trapped us with a marriage counselor. clearly, the best way to reverse this is to make her cry more! seriously, have these parents ever watched a movie?",After
Puzzle,It Takes Two,2023-02-24,"the snow globe level where they each have half a magnet only works because they're not in the real world. otherwise they'd each have a magnet half the size of the original magnet, instead of two individual poles.",After
Puzzle,It Takes Two,2024-06-12,"this game should have two endings, the first one is the normal one where they work together and their love is rekindled or whatever. the second one is where they get divorced because one person did 90 of the work",After
Puzzle,It Takes Two,2021-03-27,"so the book she found plus want she wished for is what turned them into dolls and warped their reality? no wonder it was found in the trash. the previous owners probably were terrified, or didn't even change back.",After
Puzzle,It Takes Two,2024-09-15,"when i was a kid, i thought that there would be something to signify a divorce, like how a kiss is used to signify a marriage, and i always imagined there was a divorce slap where each person would slap each other.",After
Puzzle,It Takes Two,2024-11-13,"just amagine someone asked the game characters about their relationship how is your marriage going? oh we were about to divorce, but we became dolls and a random latino book fixed our relationship. ok what the hell",After
Puzzle,It Takes Two,2024-07-16,"this was so messed up when me and my sister played this game. she had to grab one of her stuffed animals after that and hugged it like there was no tomorrow. and honestly, i was close to grabbing one myself as well",After
Puzzle,It Takes Two,2023-02-24,"maybe i'm just a horrible cynic, but i was so certain that this game was about rose learning that it's okay that her parents are divorcing and it's not her fault. i was genuinely shocked that they kissed at the end.",After
Puzzle,It Takes Two,2025-01-19,"i played this with my friend, and when we got to the bit where rose runs away, we kept on saying good ending and acting as if it was her fault the entire time, and when we found her we insisted it was the bad ending",After
Puzzle,It Takes Two,2021-05-07,"we just finished this game tonight! you have all of it in just one game. a complete package! not a single chapter is boring. all worth the time and play. on a side note, i hate the queen elephant part. stressful one.",After
Puzzle,It Takes Two,2023-02-24,"my parents are actually having their divorce mediation today, and ive been stressed all day, but this was a lovely suprise, thank you dan and kelly update theyre now officially divorced, thank you all for the support",After
Puzzle,It Takes Two,2023-06-05,"love this. we lost a legend she vwent through hell and back but never gave up, she stayed strong even went in court wanted her 356 name and 38 cents to name beat up pulled self together, what's love got to do with it",After
Puzzle,It Takes Two,2022-04-07,"this is the best gaming experience i had in years!!! cozy couch coop with a friend. nothing beats that!! it was so beautifull, emotional, funny... technically outstanding!! much love to the devs for this amazing game!",After
Puzzle,It Takes Two,2023-03-14,"josef fares really is a genius. not only does he make a brilliant story about couples therapy, but also represented how one wrong move can easily reset all the progress you've made in a simple cut to black bad ending.",After
Puzzle,It Takes Two,2024-12-13,"i'm so glad this game and it takes two only require that one of the players owns the game, 'cause asking someone to buy a new game just to play with you is often a tall order. i get to play with my broke friends, haha",After
Puzzle,It Takes Two,2022-01-30,"honestly one of the best games i played. i played it with my brother and we had fun!reminded us of the time that we were little and playing ps1 together. if you are thinking about it,it's definitely more than worth it.",After
Puzzle,It Takes Two,2024-02-15,"the scene that featured this song in the venture bros is a monument to rustys life. one moment hes wringing his hands about how close he is to being bankrupt, a few hours later his skyscraper is lifting off into space.",After
Puzzle,It Takes Two,2021-03-29,"spent all day today playing this with my best friend at its been one of the best experiences ive had in a video game in over 12 years of playing video games. if you play this with the right person, itll be unforgettable",After
Puzzle,It Takes Two,2024-04-13,this is a side note trauma bonding isnt bonding over similar or shared traumatic experience or trauma reaction. trauma bonding is traumatised victim forming a bond with their abuser through the trauma the abuser caused.,After
Puzzle,It Takes Two,2021-03-31,"wow this game is so fun just to watch, and so human at the same time. like with the young girl she must think both her parents are ignoring her or blaming her. so well written and every level so well designed. great fun.",After
Puzzle,It Takes Two,2023-02-25,cody coming into the conclusion that to undo the whatever the fuck is happening is to make rose cry again is like if the beast came to the conclusion that in order to break the curse he has to piss off another enchantress,After
Puzzle,It Takes Two,2021-05-05,"i love this, usually men are portrayed to be the less smart comedy relief character when paired with a female counterpart, but cody is shown to be smart intuitive and caring. im so invested in this story and the characters",After
Puzzle,It Takes Two,2024-09-14,i think the ending is really nice that its ambiguous as to whether they get divorced or not. they realised they were hurting their child and swore to improve on that and thats the only thing that really matters in the end.,After
Puzzle,It Takes Two,2024-09-15,"actually, there was a scrap end where you get the final letter, where you get a kind of flashback where rose was listening on the parents fighting and rose thinking it's about her and then they kick the shit out of the book",After
Puzzle,It Takes Two,2022-10-24,when you mentioned the toolbox fight i looked over at my husband and was like do you remember getting nailed down? i don't remember getting nailed down...i guess the fight took us a few tries but we dodged that nail bullet.,After
Puzzle,It Takes Two,2022-03-06,"this is a masterpiece...it combines so many playstyles...the camera angle is magnificent , the music , the scenario the different types of playing, the graphics...and all this in a 2 players split screen game... masterpiece.",After
Puzzle,It Takes Two,2024-01-22,"i mustve left a comment 2 years ago but for some reason im rewatching this again and its just soooo fun, you and sean have such a fun dynamic. grateful for that pewds video that made me discover this channel like 4 years ago",After
Puzzle,It Takes Two,2022-12-29,me and my sister got the latest model of the nintendo switch and we were playing this movie like i have a little race every time we go through the tubes and to see what you're talking about and check with this post is posted,After
Puzzle,It Takes Two,2024-12-17,"i decided to play it takes two with my buddy last night and was confused to see this game with wishlist now over the original game, only to find out it was gonna be another coop adventure game. man, i'm so happy to see this!",After
Puzzle,It Takes Two,2022-10-12,"my partner and i finished this game yesterday and we loved every second of it. a beautiful storyline and the visuals were stunning! killing that toy elephant was messed up though, i couldnt even have the sound on when playing",After
Puzzle,It Takes Two,2025-02-15,happy valentine day  i hope you have a great weekend love you brianna! your videos cheer me up when i am sad  and im pretty sure that this comment will get no likes like always l also love this series editthanks for the likes,After
Puzzle,It Takes Two,2024-12-13,"man there really is no studio like this one. storybased games but with this really high concept levelbylevel approach to the design. idk how to put it, its like they design levels like they're on some kind of reality tv show.",After
Puzzle,It Takes Two,2025-03-06,i'm always reminded myself how this game won game of the year over literally resident evil village and metroid dread but at the end of the day i respect it's when but it feels random same goes with astrobot winning over wukong,After
Puzzle,It Takes Two,2023-07-22,"one of the best games i ever played. great story, huge variety of beautiful locations and lots, lots of changes in gameplay when game progresses. i can count on and on with superbness of this game. we were sad when finished it!",After
Puzzle,It Takes Two,2021-04-04,"i just wish more coop games are like this. kinda tired of playing competitive games like cod after playing them for so long, sometimes coop makes the games why they are fun in the first place instead of competing esports tryhard",After
Puzzle,It Takes Two,2024-09-14,"when they pause the kiss and he opened his eyes, i actually thought it was gonna be a fake out scene and one of the characters would say something like something feels wrong, doesnt it. and then there would be a whole other act.",After
Puzzle,It Takes Two,2021-04-08,"this game is a true diamond in the rough, a mix of comedy, adventure and serious issues about love and divorce, this game handled that topic in a very cartoony and unique way, the gameplay is excellent too, simple but excellent!",After
Puzzle,It Takes Two,2024-12-13,"the wait is finally over! its a miracle they kept it a secret for so long. this is how every new game announcement should be. meaning, its just right around the corner. this is the game ive always wanted and never knew i needed!",After
Puzzle,It Takes Two,2022-09-27,"fun fact my dad got this game on a difficult time of he's relationship with my mom, and they play it together  me to help on some parts  and it actually help them get through it now they're fine  they've been together for 20 years!",After
Puzzle,It Takes Two,2021-04-29,"my boyfriend and i started playing this game a few days ago and we both already love it, its the first time weve found a game we can both enjoy. i love how its bringing us closer together 3 love seeing you two have fun with it too!!",After
Puzzle,It Takes Two,2025-03-06,"somehow i still feel like this should have been a children game because it seems like it can introduce children to one of the most unfortunate events that they may have to deal with, that could happen at anytime in a their lifetime.",After
Puzzle,It Takes Two,2021-04-23,"long hair cat owner here. pieces of poop sometimes get suck on the extensive butt floof as they make their way down. my solution to his has been to trim the extensive butt floof. d also 1010 thumbnail faces again, would recommend! d",After
Puzzle,It Takes Two,2024-12-06,it's kinda crazy how the parents are so out of it they dont realize how messed up it is that they are gleefully trying to make their daughter cry. like once i saw that i was just thinking if you do that you really have learned nothing,After
Puzzle,It Takes Two,2023-12-20,"glad to see all of you are good fans of this game! if you havent already, watch my play through of it takes two on my channel. watch all 12 episodes here! httpsyoutube.complaylist?listpltcilmjdt8qy4vbeeoffcvqpdgh01ouddsil3q6ahr1icittf",After
Puzzle,It Takes Two,2021-03-26,"the review gets kind of spoilery towards the end, so that's unfortunate. but i'm glad that ign enjoyed it so much. we'll definitely be checking it out on our channel, we'll have to see how well a married couple of almost 14 years does d",After
Puzzle,It Takes Two,2024-12-03,"i know they paused somewhere , when the door was lifted up when she was going down they passed it so exact could go away and then in two people can take over and stop dancing to make it look like magic i saw everything look closely guys",After
Puzzle,It Takes Two,2024-02-23,its almost like coercion into working together in a life or death situation doesn really fix relationships. like it doesnt really fix the underlying problems and just paints terror for ones life on a hole where something else should be.,After
Puzzle,It Takes Two,2021-04-21,"the camera being flipped keeps making me think my phone has turned the screen the wrong way you know, when a video gets full screen in different directions depending on if you turn it left or right, idk if this explanation was necessary",After
Puzzle,It Takes Two,2021-12-19,"just finished playing this game with 14yo daughter. it is... brilliant! so many levels, each with different mechanics. graphics are stunning and often truly beautiful. story is lovely, and acting  animation excellent. highly recommended.",After
Puzzle,It Takes Two,2021-06-14,"we bought this game played this for a half hr every night with our 4 year old. she had her own play remote and cheered us on. one of the best experiances i have had with her enjoyment and excitment. please, please, please make a sequel!!",After
Puzzle,It Takes Two,2021-06-10,"heres a thing, im not good in playing and i cant see my self playing games but this gives me excitement when my boyfriend push me to play with him and now im the one who insists to play when hes busy lol! hahahaha. what a wonderful game!",After
Puzzle,It Takes Two,2021-04-22,"oh no! 13949 in this game and you're already getting separated, i hope you won't divorce  you got fancy! katelyn's face at 21717, that is some determination! i really like this game. it's challenging enough to have fun time all the time.",After
Puzzle,It Takes Two,2024-12-17,"im upset i did not discover this game earlier. definite 10 out of 10. my son and i totally loved it. i will like to thank the persons who created this game, your imagination and creativity is out of this world !. looking forward to part 2.",After
Puzzle,It Takes Two,2024-08-21,"lights, camera, action 52 awwww..where did they get the music? music plays okay ummmthe significance? it takes two, action 52? make your selection now  avgn episode action 52 also hey arnold the movie the venture bros movie brought me back",After
Puzzle,It Takes Two,2023-01-15,"i played this last night on a date at an arcade bar, and i thought it would be silly, this may be the most creative game ive ever played in my life especially if youre playing it with your so, like whoever thought of this is really a genius",After
Puzzle,It Takes Two,2021-04-24,i really wanted to watch this but the volume of you two and the game were so low. i even switched to my phone and put headphones in and had them turned all the way up. not sure what happened but hope it gets fixed. hate missing your videos.,After
Puzzle,It Takes Two,2021-06-02,i really love this game it meand a lot to me and had a special place in my heart ad im going through a rough time right now and playing this with my bro has helped. 10010. i really miss this game. there needs to be dlc or some sort of sequel,After
Puzzle,It Takes Two,2024-06-08,"as a player who has played and appreciated it take's two, we would greatly value your thoughts and impressions of the trailer we recently shared for our new game. your feedback, coming from that context, would be tremendously helpful for us.",After
Puzzle,It Takes Two,2021-04-27,"i was gonna ask my bf to play this with me, but those wasps make that a big ole nope. my one phobia and of course its a prominent part of the game. oh well, at least we can watch y'all play and i can just close my eyes when the wasps show up",After
Puzzle,It Takes Two,2023-01-30,"gg on game of the year awards. i have been playing a lot of gamecube lately and it is insane how much ea was publishing in that era. ea may have a semi bad rep now, but there were a lot of great games back when we were challenging everything.",After
Puzzle,It Takes Two,2024-02-26,my wife and i had a blast playing it. i will say that the first time i ever heard her angrily grunting was when she couldn't slide and shoot at the time. dies grunt dies gruuunnntttt dies uhhhh do you want me to do it fo nooooooooo!.... grunt!,After
Puzzle,It Takes Two,2022-01-27,"in feb 1992, i watched in awe as a completely empty dance floor become instantly packed with at least 200 people when this beat dropped .the only song on the planet that will absolutely get every human being rump shaking in the blink of an eye.",After
Puzzle,It Takes Two,2023-05-10,"i like that the game ends with it being ambiguous if they divorce, its nice to have a game that frames divorce as not necessarily a bad thing but what matters is how the two choose to handle it and how it affects the world and people around you",After
Puzzle,It Takes Two,2023-02-25,"the elephant scene was twisted, showing what they're willing to do to get back to their lives and why they're not ready. fantastic storytelling. i love that the game is every game. you get to briefly experience pretty much everything out there.",After
Puzzle,It Takes Two,2021-10-13,"thanks for uploading this. i tried watching a youtuber play it with her friend and it took forever because of all the chatting they did and goofing around. its a long enough game as it is so with just the gameplay basically, it was more enjoyable",After
Puzzle,It Takes Two,2025-01-15,"i can't wait to play this with my wife. it takes two really brought us together sometimes when we were just passing each other between shifts. the two things i love most is playing video games and spending time with my family, so this is awesome.",After
Puzzle,It Takes Two,2021-07-10,"found your channel recently, love yours and your bf's humor. after finding my self going into your back log, and laughing....hard....i had to check myself. if i'm getting a consistent chortle out of these videos, why am i not subbed?...subscribed.",After
Puzzle,It Takes Two,2024-09-14,"i mean i like to think they get divorced but are still friendly because divorce is not a bad thing and im so tired of it being depicted as such, like yeah some marriages are harm or some times you just dont love each other and its best to separate",After
Puzzle,It Takes Two,2024-12-13,"i've been waiting for this news for a long time. hazelight studios does this job really well. a way out and it takes two were the best coop games i've ever played. likewise, i am sure that this game will also become legendary. i can't wait to play!",After
Puzzle,It Takes Two,2022-09-25,i defenitely felt this video. i played this game with my 5 year old daughter and there were a lot of parts she couldn't do. maybe 30 of the game i had to control both controllers at the same time. it was very interesting but it was doable in the end,After
Puzzle,It Takes Two,2021-11-29,"i was sceptical about the concept at first, but after playing, i can see why it is so highly rated. it is one of the best games i have ever played and i hope someday they make a sequel or dlc to continue the story because i enjoyed playing it so much.",After
Puzzle,It Takes Two,2025-02-18,"awesome series! keep up the good work! also not a big fan of the new voice of john, could we have him back? and if you do end up getting this approved by netflix, ill gladly be a kid on one of your missions, even if its just in a tiny scene! love you!",After
Puzzle,It Takes Two,2023-12-17,the best game ever!!! made me cry!!! never felt so emotional over a game. a great bonding game for couples. i played this with my husband in our earlier years of dating. we both still play it for memories because we enjoyed it so much!! beautiful story,After
Puzzle,It Takes Two,2024-08-14,"i've watched a lot o people play this game but i think evan and katelyn's series is the best not only because i love them and their dynamic, but i love hearing evan nerd out about the set and point out different technical things like the circuit boards.",After
Puzzle,It Takes Two,2022-06-13,"oh wow, this is a kick in the feels. . . . . . a wonderfully sad and insightful look at divorce through the eyes of a child who just wants her parents to simply be friends again. a genuinely touching portrayal of the young rose and what a wonderful game.",After
Puzzle,It Takes Two,2025-02-15,i would love if you made a book i would totally read it  im writing one myself actually and its a lot of fun in my opinion i do realize its not for everyone but its super entertaining for me and if you decide to do so i hope you have lots of fun with it.,After
Puzzle,It Takes Two,2024-12-17,"this right here, this is what the gaming industry needs. lots of fun, good gameplay and great coop, gamers know what i'm talking about. fells like the good ol' days. thank you hazelight for your great games and for the bold statements said in this video.",After
Puzzle,It Takes Two,2025-03-14,why on the level with the whales the game is complete bloked? when the whale arrived at the end codi jump but mai still on the whale and she dont jump bcs the gane is blocked. anyone knows how to do please? and for saving the game anyone knows ? thank you,After
Puzzle,It Takes Two,2021-05-06,"i was smiling through this whole thing, between your cute interactions and the way you guys laugh and get each others sense of jokes and sense of humor, you guys seem so happy and truly in love with each other. happy that you guys are happy! love you both",After
Puzzle,It Takes Two,2022-11-08,i played with my bf and we had tons of fun! it was hilarious to see him struggle with the jumps. when she found the letters in the basement i actually started crying as i read them. i wish there was a part 2 or something with a similar gameplay. great job!,After
Puzzle,It Takes Two,2021-04-30,"i'm so glad you are playing this together. such a great game to play especially with a partner. i think it would be better if you both played side by side since it's split screen anyway, but i understand content on both sides makes it a bit of a challenge.",After
Puzzle,It Takes Two,2025-01-01,i just found out after ordering this game that it doesn't support the 2 joy cons as separate local 2 players. bit misleading when looking it up as coop games in nintendo store. now i need to buy another controller. really disappointed as well as my daughter,After
Puzzle,It Takes Two,2023-04-22,"i played this game with my girlfriend before we got together, and it made a strong foundation that helped us blossom into a beautiful relationship. even though we trolled the shit out of each other quite a bit, it made us realize how much we needed each other.",After
Puzzle,It Takes Two,2023-07-30,thanks bro! my sister has abandoned me in it takes 2 glad to know i can do it by myself! or somewhat i cant see it all since im waiting for her to play it with me so im trying not to get spoiled but ill def try this since she refuses to play it for some reason,After
Puzzle,It Takes Two,2022-10-24,"guys stop focusing on the graphics, the switch has pretty decent graphics for a console of its size, and on top of that it's hard to notice the difference! just enjoy the gameplay!!! obviously it won't be as good as a 4k tv with an xbox one s but still enjoy it",After
Puzzle,It Takes Two,2023-03-06,ok so all im getting from this is that children are elder german folklore creatures who curse adults to an endless purgatory where they have to complete trials and challenges to escape all while being tormented by demons who resemble everyday household objects.,After
Puzzle,It Takes Two,2021-04-29,"this is one of the few streams that i actually managed to watch on twitch because of my crazy work schedule. i can't wait to rewatch the cutie the elephant scene, that was... traumatizing i hope you could edit in both yours and sean's reactions during that scene.",After
Puzzle,It Takes Two,2023-02-24,honestly im surprised that they were so desperate to return to normal then entire time like after the fidget spinner bit i wouldve been like hold on what else can we do in this house before we turn back this is fun as hell like it's not like they can die or anything,After
Puzzle,It Takes Two,2021-08-16,"i think i know what the supervisor was thinking  humans vacuuming joob i hate that vacuum, is to loud... let me just plant a turd right in front of the vacuum so silly human will vacuum it up and ruin the vacuum so they can never use that annoying machine again! hehehe",After
Puzzle,It Takes Two,2025-01-26,im a grandfather of 2 im 68 yrs young and i still listen too these epic jams to my 2016 infiniti q 70 which has an awesome bose sound system then i jack it up to full potential people think im crazy when they roll up next to me but i dont care it brings back memories!!!,After
Puzzle,It Takes Two,2025-02-16,happy valentine's day you are one of my idols that i just want to be just like you and also just out of curiosity are you going to make a season 7 because i am like your number one fan like if i had two wishes it would be to eat a pizza all by myself and and see you vvv,After
Puzzle,It Takes Two,2021-04-29,"i have seen a part of the walkthrough just a little past your progress, but seeing u two playing it i've enjoyed every single moment, can't wait to see the rest of it, i loved the part i already know can't wait to discover and continue the adventure with you guys  thanks",After
Puzzle,It Takes Two,2021-12-11,"i just found out that this game exists and it looks amazing! it looks so fun and full of originality, it's so different from the rest of the games nowadays, the gameplay mechanisms and the argument caught my attention. i'm happy it won game of the year award, well deserved!",After
Puzzle,It Takes Two,2021-07-30,"before he switched to making games, josef fares was a highly appreciated swedish movie director. i think that really helps with the hazelight games to not only focus on gameplay. the story, meaning and interactions between characters is at least as important, if not more so.",After
Puzzle,It Takes Two,2022-10-30,"this is something i wanted to try as well. i already knew a decent bit about playing on my own because after beating the game i was left to collect all the achievements on my own so i was really curious if i could beat the whole game, but it looks like someone beat me to it!",After
Puzzle,It Takes Two,2021-03-29,this game reminds me of another game called watergirl  fireboy or something like that where you need to solve puzzles  control one character using the wasd keys and the other one using the arrow keys... and i believe mk bro is playing both using two controllers simultaneously,After
Puzzle,It Takes Two,2022-12-09,"me and my girlfriend are playing it takes two, and we can't get enough. it's such an awesome game, every level is different, gameplay style is different, and it's engaging. i was late to work twice this week because the game took us to 1am a couple nights. it's been so much fun",After
Puzzle,It Takes Two,2021-05-21,this game was amazing. i played it with my little sister and i felt like i lost something when it was over. it was not only a masterpiece but a great bonding experience. and i guess its just one of those things where you should not be sad cause its over but happy cause it happened.,After
Puzzle,It Takes Two,2023-05-04,i finished this game a few days ago. i played it with my cousin and it took us 3 years to finish we aren't very good at games and we couldn't get together to play it because of college and school. i loved it so much so i came to watch you guys play since i love watching your videos.,After
Puzzle,It Takes Two,2023-05-05,"just finished this with my boyfriend and it's more fun than it looks. it's never the same stuff, you always have different gadgets and dynamics to work with, and there's a bunch of different mini games too. the story writing is amazing, i absolutely love the characters, please play it!!",After
Puzzle,It Takes Two,2024-12-14,"nice to see a big aaa publisher doing something original , especially in 2 player co op. i'm definitely interested, and i don't normally buy ea products. when a game is a good, and the developer and publisher believe in the gameplay to sell copies there is no need for microtransactions.",After
Puzzle,It Takes Two,2021-04-04,here in croatia we have one main videogame channel that actually rates the games properly and the developer of this game said to the youtuber that if he doesn't like the game he will give 1000 each to every one of the people that works on the channel. long story short no money was exchanged.,After
Puzzle,It Takes Two,2021-04-06,"we're stuck at the elevator at 14440 after the plunger game...it does not move when we get onto it. at first we thought it was a puzzle and we were shooting sap at the ropes, cans, gears etc, but then i watched the video and it is just supposed to moving automatically. anybody got any ideas?",After
Puzzle,It Takes Two,2024-07-24,"i didn't know about the elephant scene, now, after it, i don't even want to see how to story ends. it's one thing making an adult cry, other an annoying child, but their daughter is such a sweet heart. i think, that this isn't only a story about divorce, but also how they aren't good parents",After
Puzzle,It Takes Two,2025-03-05,"that elephant scene is easily one of the most disturbing moments in a video game ive ever experienced. destroying a childs favorite toy, one whose characterization is so friendly and fluffy and desperate not to be hurt. the devs really dragged out the fight so you really feel like an asshole.",After
Puzzle,It Takes Two,2021-05-22,two things to say one the graphics in this game are so realistic it looks like it actually is happening and two the game is a masterpiece what the whole game is about collaboration if cody didn't come with may or if may didn't come along with cody they would just be he's stuck like that forever,After
Puzzle,It Takes Two,2023-02-24,"i started playing this game with my boyfriend who is now my husband. let me tell you, it really helped us communicate and bond as a team. this game truly is amazing! call me a romantic but i really hoped may and cody would get back together in the end i mean do they ? ps that book was excellente !",After
