Review,Positive,Helpful Votes,Funny Votes,Date
Pretty good game but imo the bosses aren't as fun as other souls games. This is kind of made up for with the world but that is hurt by much of the loot being redundant. The exploration and boss fights in other souls games felt much more rewarding for me personally.,True,0,0,2025-02-14 00:46:26
"Great game, I personally prefer Bloodborne even though Bloodborne is capped at 30 fps and runs like shit, but Elden ring has some of the best boss fights in all of the soulsborne games. Also bravo for not having boss run backs, after playing ds2 I became a little traumitized lol.",True,0,0,2025-02-13 19:00:19
"A world that you love to get lost in. Magnificent and memorable vistas everywhere, outrageously original enemies and bosses, treasure or death around every corner. It is not a game for everyone, but it is a game that should be experienced by everyone.",True,0,0,2025-02-13 18:12:59
"I have played all of the Dark Souls and Bloodborne. And without a doubt, this game is the best feeling of all of them. The combat is so good and there are so many options for builds. It is so fun to go in to a new run with an idea in mind and just seeing how quickly it changes the feel of the game.

The story is great as always, and the open world is going to be a hard thing for FromSoft to come back from. The ability to hit a wall, but go explore elsewhere to level is something that is very nice about this game compared to the others that came before this.",True,0,0,2025-02-13 16:16:08
Do it. This is My 4th souls game. It feels so good after playing through everything else. It has the right mix of open air and claustrophobic spaces. Plenty of builds as well. There is a definite learning curve to most of the boss fights. The DLC is well worth it.,True,0,0,2025-02-13 01:56:21
"Elden Ring is rightfully showered with praise and considered a masterpiece for good reason. Elden Ring is so good, in fact, that upon reaching Radahn I decided to go back to the earlier souls games and experience those before continuing. It's not perfect, however.

Rather than join the choir of those singing it's praises, I'll point out some shortcomings that you may or may not be aware of.

Elden Ring is like walking into a sweet shop of different weapons and fun goodies to choose from except for some reason the rigid upgrade system and respec roadblocks make it as difficult as possible to actually experiment with all of this without mods. Elden Ring feels like it actively punishes experimentation rather than reward it. This, for me, is easily the biggest frustration with the game, and it's something that was an issue in the Dark Souls trilogy, too.

The co-op system sucks, but this is entirely fixed with a simple to install mod. I have no idea why FromSoft has not just implemented this themselves. You may also need to install another mod to increase the difficulty of Co-op since having two players can make the game much easier.

To get an FPS above 60, you once again need to install a mod. 

A lot of bosses will come up repeatedly which can get a little boring after a while. This can be forgiven given the scale of the game, but you do end up rolling your eyes a bit when you see yet another Crucible Knight (I've seen three by the time I get to Radahn).

Put simply, to get the most out of Elden Ring i would highly suggest tweaking the experience slightly to get over some of these shortcomings. If you're willing to put in a little work, it will pay off.",True,0,0,2025-02-12 21:13:31
Great game it have been a very long time since i got addicted to game,True,0,0,2025-02-12 20:44:11
after houers of pain ad rage there is nothing better when you seee your self on the elden throne 1000000%worth of playn unlimited capapilitis,True,0,0,2025-02-12 20:37:28
"W game just buy it, no questions asked",True,0,0,2025-02-12 19:36:53
"Am I mad at the game randomly dropping inputs? Yes, very much so. Do I still love the game for almost everything else? Also yes.

But seriously, please From Software, do something about the input drop.",True,0,0,2025-02-12 19:32:34
"What an amazing game,
I just finished it, I never played a From Soft before except Sekiro.
I don't have the words to begin to describe all the feelings that it gave my during this unique adventure.
It reconciled me with solo games, open worlds, exploration.
This game lit back the flame of my dying passion for gaming that has been slowly tarnished over the years because of bad experiences, too many multiplayer and adulthood.
If you ever sat in front of you PC looking at your hundreds of games library  you never played without any desire to play any. Nostalgic of your childhood gaming memories when it was simpler less overwhelming when gaming bringed you true joy and excitement.
That´s what this game did to me. It gave me back my childhood like memory of the wonders and magic of gaming at this time. Wanting to explore, go further push my limits, understand the game and this mechanics to get better and the reward of progressing in a new world.

But now that it is almost over (I fortunately still have the DLC to do) I can't shake the feeling that I will never be able to experience this ever again for the first time.
All of the exploration, the thrill of new enemy, environment or bosses. 
I'm already feeling nostalgic and a bit sad.

Easily one of the best games I had the chance to play.
Surely not for everyone, but I wish to every gamer to find this kind of feeling and connection with a game.
Thank you for this masterpiece.",True,0,0,2025-02-12 18:52:25
"This is the single greatest game ever made

Arise now, ye Tarnished",True,0,0,2025-02-12 17:43:14
"Gameplay is amazing and is why you should get this.

Storytelling is horrendous and anyone saying otherwise is insane. Without searching things on the internet you could easily miss ~30% of the games content because of how terrible it is at instructing you what to do (because it doesn't).

For example, in a fairly hard to reach underground area, you find a doll. You are supposed to somehow know that you're supposed to rest at a specific site of grace, try to talk to the doll not once, not twice, but thrice, then it will talk back and tell you to kill an enemy that is somewhere in the region. After killing it, if drops a key and it doesn't tell you what it's for. You're supposed to know that it's to open a chest that's in the room of a boss you probably killed 30 hours ago. This chest gives you an item that opens a path for blocked area in a far away boss room. This path brings you to a part of the map, representing probably 5-10% of the total Elden Rings map surface area, for you to explore. 

I refuse to believe anyone was able to piece this all together in a vacuum, unless they spent thousands of hours trying every random ass thing to progress the questline. 

Hard to beat bosses are great. Hard to beat storytelling is not.",True,0,0,2025-02-12 16:46:42
best game is you want to get rid of depression for 10 seconds until you meet a new boss who hates you and your bloodline,True,0,0,2025-02-12 16:17:55
"For souls lovers, or beginners who have heard of the franchise and would like to get their feet wet. Elden Ring does not disappoint. The expected level of challenge and difficulty will keep avid players engaged and new players crying and wondering why you are so incapable (the learning curve we all must go through). A massive map leaves no shortage of interesting geography and secrets to explore. Online play functions well (mostly), and the amount of current players is more than adequate to either lend a helping hand or rend you of your expectations. If you're on the fence, give it a whirl, and if you try and you don't enjoy yourself because it is too difficult, simply git gud.",True,0,0,2025-02-12 16:16:36
"A masterpiece on its own. This is my first souls game and I truly enjoy every second of it. 

Gameplay is amazing. I enjoyed every boss fight (not you, Valiant Gargoyle Duo, you won't be missed). There are tons of awesome builds and character customization.

What I enjoyed is that the game is very minimal when it comes to guiding and giving hints to the players. You are left to explore and discover things on your own. There are tons of side contents that are easily missable

Visual and aesthetic is very on point and captures the atmosphere of the whole story line really well.

The lore is very deep and well-written. The characters and the world-building are very unique and have a interesting background.

If this is your first souls game, I would definitely recommend Elden Ring as a starting point.",True,0,0,2025-02-12 12:12:06
Amazing game not my personal favorite in the series but great game nonetheless,True,0,0,2025-02-12 06:14:44
"I enjoyed the game. I was able to beat it. I didn't like my ending but it is what is due to my actions through out the story. Which reply value of this game is more likely.  It was tough at first and even all the way close to midway, but after that I got use to controls and was gear enough to do good dps. 

",True,0,0,2025-02-12 02:05:27
"This was my first souls-like game. The gameplay is frustrating at first (by design) but grows to become so rewarding as you learn to dodge and punish at the right time. The story is very engaging too, as the lore isn't exactly in your face, so there's always something new to discover by exploring or even just reading the item descriptions.

This is the first game that has given me the same sense of wonder and excitement since Skyrim... 10/10",True,0,0,2025-02-11 18:40:10
"This game is good no very good, but the the multiplayer option is not design properly.
It's very confusing to understand and there not voice chat or chat features.
other wise the game is very good and fun to play
 
Thanks&regards
MR.OVER LORD...",True,0,0,2025-02-11 14:38:39
Game is hard but its also a lot of fun.,True,0,0,2025-02-11 14:00:08
"I love the souls series and elden ring was a blast. Open world was fantastic, lore behind the world is crazy and mystical (in a good way) and makes you keep wanting more. Really thank you From Software for existing",True,0,0,2025-02-11 12:00:15
"Yea expect to research a lot, combat is great. Still viewing a ton of guide videos. The game is massive, with a ton to do.",True,0,0,2025-02-11 06:47:05
"Another amazing game from Software, very expansive with beautiful graphics. Please try this game, it's hard but worth it.",True,0,0,2025-02-10 23:31:47
"Easily one of the best games of this decade. 

I loved every bit of The Elden Ring, since I have been a souls fan for years. 

Everything that miyazaki wanted to do with Dark Souls he did put it inside The Elden Ring. 

Amazing mechanics, massive confusing world but also very beautiful. Story was good but it could be better, but let's be honest it wasn't about story but the gameplay and becoming GUD. Every main boss is unique and hard to fight. A lot of enemies are also super annoying but this game makes it worthwhile, once you finish it and make it until the end then I hope you understand. 

Get the expansion too, the challenge rises once you're gonna fight the enemies in the expansion and it gives you extra 30 hours of the game. That is if you take your time with it. 

Get it on sale for sure or right now.",True,0,0,2025-02-10 20:46:51
"while fromsoftware has earned a reputation for releasing difficult games, elden ring stands out for its relative accessibility. overall, it’s definitely one of the more welcoming titles in fromsoftware's catalog. for example, the generous checkpointing system cuts down on the tedious boss runbacks that plagued earlier fromsoftware games, making progression much smoother. its open-world design also means there are fewer rigid roadblocks, enabling players to explore freely and tackle challenges at their own pace. while the boss fights can be tough, the satisfaction of victory makes them all the more rewarding. overcoming challenges is a huge part of what makes soulslike games so compelling, and elden ring strikes a careful balance between punishing difficulty and fair progression, ensuring that players feel challenged without getting hopelessly stuck.

so, if you're looking for a (RELATIVELY) gentle introduction into the genre, elden ring is absolutely worth your time! and if you're already a soulslike fan... well, you already know this is a must-play",True,0,0,2025-02-10 19:25:27
"Super fun, difficult but learnable with a ton of replay value",True,0,0,2025-02-10 18:55:54
"A truly exceptional game which pulls in the best of many different design ideas from similar action games. The adaptable difficulty, by using summons and craft-ables, makes this world great to explore. Completing everything did drag on a bit for me however, but only because it was 'too much of a good thing'. The overall experience was near perfection and I'd be interested how FromSoftware evolve their design next.",True,0,0,2025-02-10 14:41:09
"Such a great and beautiful piece of art. This game is so fire and unique I’ve been wanting to play this game for a wild but was too lazy to get the game. I also really dislike open world games, but when one of my friends called and asked me to get the game (cause we were going to play multiplayer) I was skeptical but I still did. The first 4 hours were pretty boring and I thought I wasn’t going to like the game but after grinding and beating the beginner bosses the game just changed. The game isn’t just an open world it’s an adventure that you will see and never forget. When fighting a boss and you lose over and over but when you actually kill the boss you just have this type of surge in your body that just makes you feel happy. All the bosses have different types of moves and abilities that just make the game more fun! My favorite boss is probably fire giant cause his abilities were cool but made me kinda pissed. This game is so good and I’ll never forget this game 10/10 no glaze tho it’s just good💯💯💯",True,0,0,2025-02-10 07:24:06
"Great game, I get home from school to lose some stress and then I get more stressed out. 10/10",True,0,0,2025-02-10 04:57:46
best game ive ever played absolute cinema 10/10 if you havent played this game youre doin somethin wrong,True,0,0,2025-02-10 03:26:30
Amazing game great art direction and challenging gameplay,True,0,0,2025-02-10 02:56:04
The game is super immersive and big. If u get the game then make sure you absolutely take your time and explore at your own pace rather than finishing the game.,True,0,0,2025-02-10 02:11:23
This is one of the most visually stunning games I've ever played. Finally a from software game that I can EXPLORE,True,0,0,2025-02-09 23:00:13
"In an era where many developers seem fixated on profits and predictable formulas, this game stands out as a breath of fresh air. The plot twists, secrets, and mysteries are masterfully hidden, rewarding players who take the time to explore and discover on their own. I truly appreciate how this game keeps things original, with a deep focus on lore and immersive gameplay. It brings back the magic and mystery that made so many past titles feel special and unique—something that's sorely missing in most modern games.

With over 500 hours already invested, I can confidently say it’s one of the best gaming experiences I’ve had. I’ll definitely be diving back in for more. Highly recommended!",True,0,0,2025-02-09 20:40:38
I love this game it is so fun and difficult at the same time!,True,0,0,2025-02-09 20:04:51
THIS IS A DEFINITE RECOMMEND!!  I love the graphics and free explore.  Do what you want and kill what you want.  Great.  I have Scholar of the First Sin and I like the way we are able to summons different npc's not reply on the default ones.  Nice From Nice.  Buy it you will have hundreds of hours of fun and dying.,True,0,0,2025-02-09 20:01:17
"To this day, greatest and most replay-able souls game of all time.",True,0,0,2025-02-09 19:55:28
"10/10 game, i ran into the bug that makes you lose all your game data because of a game freeze. restarted my pc and my save files were corrupted. finished base+dlc of the game. lost all the data, unlucky. but still want to keep playing. just be safe with your game files and make backup saves.",True,0,0,2025-02-09 19:10:53
"After i played Dark souls 3 i belived the elden ring was the best soulsborne game not because of graphics but because the more setups you can do in game having more choices and having a big open world going from Snowy place to volcano and having a map to make teleporting and finding items easier and finding map is a challenge by ownself too i know DS3 is goo d too and its worth playing too but voice actors in elden ring are different 
its personally my Favorite Soulsborne game!
Elden ring is Must play game and i recommend it!",True,0,0,2025-02-09 17:13:20
"what an AAA game should be. great in basically everything - gameplay, graphics, length & variety",True,0,0,2025-02-09 15:11:31
"Insane game.
-Beautiful areas
-Great combat
-a good selection of bosses
-Rewarding exploration
-Intricate and amazing lore",True,0,0,2025-02-09 13:58:47
"best action-rpg fantasy game. Would recommend to anyone who enjoy fighting dragons, exploring mysterious dungeons and finding legendary swords",True,0,0,2025-02-09 06:30:50
"Fun game, great time all around and the diversity of the enemies is nice. Some bosses and caves felt like they were fillers but Game is great overall!",True,0,0,2025-02-09 05:25:04
"An absolute blast to play! Great massive world building, amazing character, creature, and boss design!",True,0,0,2025-02-09 04:59:47
incredibly frustrating but so rewarding challenging and fun that it makes the rage inducing moments tolerable,True,0,0,2025-02-09 04:54:57
"Ifinished my first run; bosses were a pain but I was able to level up and beat them. I didn't know Malenia was optional until after beating her... In any case, it's very entertaining, I didn't understand the plot well but still, cool.

Me pasé mi primera run; fue un fastidio con los jefes pero pude al final subir de nivel y así pasarlos. No sabía que Malenia era opcional hasta después de vencerla... En todo caso, es muy entretenido, no entendí bien la trama pero igual, chido.",True,0,0,2025-02-09 04:10:51
"Very fun and addicting game, can be hard at some points and there are many varieties of weapons you can use.",True,0,0,2025-02-08 22:41:38
in the word of the great rolli polli gods.........................................................git gud scrub,True,0,0,2025-02-08 22:10:17
"some stupid frustrating fromsoft shit, and so much bloated copypaste world design, but overall an incredibly ambitious game with strong execution in the core bosses/story",True,0,0,2025-02-08 21:40:08
"Now that I have finished this cinematic masterpiece, I can say that ELDEN RING is one of the best games you will ever play and experience. Every area in the game seems and feels like you are in a painting. I feel like I can't do enough justice to this game with just my words, you should play and see for yourself. Definitely 10/10.",True,0,0,2025-02-08 21:01:55
"Despite i have minor complains, i can't ignore the fact that playing the game gives me the same love and feeling i had when i played Dark Souls the first time

and it was worth every single penny spent",True,0,0,2025-02-08 20:51:06
"Good game overall, good exploration possibilities, sometimes you get dropped by the bosses or mobs but you just need to get good and learn the boss and mobs patterns, if you want to test your attention and patience skills that is a good game to play! finished it 4 times.",True,0,0,2025-02-08 19:52:27
"This is one of the the best game I have ever play in my life, although difficult it still fun",True,0,0,2025-02-08 19:19:14
finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden finger maiden,True,0,0,2025-02-08 19:10:27
"Absolute MASTERPIECE. MASTERPIECE. the visuals, the combat its absolutely stunning. This is one of my favorite games of all time, ive beaten it 1 time and almost twice so far and i just have to say. GET THE GAME DO NOT DEBATE. if your choosing between sekiro and elden ring like me, Elden ring is BETTER. This game has so much replayability just absolute masterpiece",True,0,0,2025-02-08 18:46:29
played this game for a while but i still havent figured out how to properly play this shit but yea very good game (someone help me understand the damage systems and scaling better pls i dont get it),True,0,0,2025-02-08 17:30:57
"An instant classic! Great combat, compelling storycrafting, and endless replay value! This is the third platform I've played this on now, I've played well over 1000 hours combined, and don't plan on stopping anytime soon!",True,0,0,2025-02-08 08:37:19
"My most played game at time of writing. Was my first Souls-Like, and what an introduction into the genre. Fantastic game. Saving up for the DLC",True,0,0,2025-02-08 08:05:52
"fun game, it's too easy for me. didn't expect get the broken monitor ending. 10/10",True,0,0,2025-02-08 07:48:11
"Amazing game. amazing story, amazing visuals. amazing fights, amazing weopons and diversity with builds. worth more than 80 dollars would buy it again for more",True,0,0,2025-02-08 05:09:18
slash slash slash big dam dex arcane fun,True,0,0,2025-02-08 03:04:19
"Deserving of its reputation. Very well thought out, enjoyable experience, at least for me.",True,0,0,2025-02-08 02:45:01
"Very late, but unironic peak.

Very Grueling, I got skill issued plenty of times. gratifying combat and the saying just get better truly fits. However play at your own pace, sword and board is very fun and a inlightening experience and will improve my dnd sessions. W mans just get good lulw",True,0,0,2025-02-08 02:17:05
best game ive ever played. Played on xbox and pc and ive probably beaten it 100 times,True,0,0,2025-02-08 01:51:23
hands down one of the best games on the market< if you're looking for an rpg that gives a true challenge. then look no further,True,0,0,2025-02-08 00:23:59
"I did it Andy. It took me 100+ hours, but I finally “got good”. Wherever you are now, I hope you’re proud. I just wish I’d done it sooner.

This game is incredible and deserving of every accolade. An amazing world to get lost in.",True,0,0,2025-02-07 18:20:28
This game is so big and full of areas to explore. I have beaten this game approx 3 or more timers and am still finding new items and locations. Really a game you can just play for hours and hours.,True,0,0,2025-02-07 17:04:26
"Elden Ring is a masterpiece that combines rich storytelling, expansive world design, and... FOUL TARNISHED!!! fvck he found mey gotta go (buy the game).",True,0,0,2025-02-07 16:21:29
"Elden Ring is an amazing game, great bosses, build variety, and mechanics. if you want to play a FromSoftware game Elden Ring is the game for you. it has fun bosses with unique patterns (and the stupid ass magma worms which spam their lava charge). Because of it being the only open world FromSoft game it has the most build variety by far! making me wish i could have more than ten characters. it has mechanics like the quick pouch which lets you easily access commonly used items without messing up your hotbar. ashes of war, which are an expanded version of dark souls 3's weapon art system. fun areas like limgrave, liurnia, and the dlc.",True,0,0,2025-02-07 15:22:25
"won game of the year for a reason-if you really want a good experince, I'd suggest playing seamless CO-OP with a  friend way more enjoyable that way! 9/10 if not that sometimes the game can be very confusing and hard to navigate",True,0,0,2025-02-07 13:57:51
"I have this thing with fromsoft games where i'll like the world setting and the initial experience but I always feel discontent with whatever build I got going on and I end up going on a spree of creating and deleting characters because I'm never satisfied... And playing the game through the same areas so many times kinda burned me out.

Elden ring reforged is awesome btw.",True,0,0,2025-02-07 09:45:17
I absolutely love this game and I wish I had realized that sooner. I've owned the game for about two years but really only have played it in these past few months. I had originally gotten the game after playing it at a friends house. I played it for a little while after that but quickly realized how hard it truly was and quit not too long after beating Renala. So after almost a full two years later I was inspired to get back on the game with  the announcement of Nightreign. And boy that was the best decision of my life. I had been in a spot of not having any games I wanted to play and nothing new seemed good. And this game was the saving grace of my boredom. I total recommend this game if you have the time and patience.,True,0,0,2025-02-07 03:54:04
"What can I say about this game?

It's simply CINEMA!

It perfected all the elements of the previous games, getting the strong points right and fixing the mistakes that already existed. I believe that the addition of the Torrent and the jumping mechanics have greatly influenced the gameplay style of the game. In terms of additions, we can talk about the game's new facilitators, the summons and the war ashes, which I believe have helped a lot with the discussion about soulslike having an easy mode, so much so that a large part of the game's new fan base came about because of this addition of facilitators, showing that everyone can and should play games like this.
The artwork is wonderful, and the soundtrack as impeccable as ever, really conveying the feeling of the bosses and the new areas, which, by the way, are very different from most soulslike games.

The level design remains as immersive and detailed as ever, with the addition of new challenges, the dungeons, which create a good immersion with the game and help the player level up and upgrade very well. Another addition is the grace indicator on top of the bonfires, which helps the player's exploration a lot, even though the presence of Tervore already serves as a guide throughout the game.

The special thing about the game is that the Bosses, from start to finish, whether primary or secondary, are all incredible, both in cutscenes (when they exist) and in movesets, favorites aside, but Bosses like Maliketh and General Radahn totally steal the show and are much more striking than the final Boss himself, for example.
Finally, I got to play the DLC, not completely, defeating Mesmer and then taking a break, and I have to say that it's really very good, it's a bit expensive, but if you fell in love with the base game, you'll definitely like this expansion!

Just play it!",True,0,0,2025-02-07 02:41:33
"Fantastic stuff!
Elden Ring fixes the 1 thing that I could never defend in their other games : the damn walk back. 
Respawn points are all across the map and even if you get walled by a boss you can keep trying without spending 5 or more minutes just getting back to it.
Cool soundtrack and a absolutely stunning map full of stuff to explore and see
If you like your virtual dress up there's a ton of fantastic looking sets of armor and clothing and the ashes of war are a really fun system for customizing the weapons you have a preference for
Two fingers up",True,0,0,2025-02-07 02:27:49
Out of all the open world games ive played this one combines both dark souls and amazing open world exploration i look forward to from softs future projects they never fail to make games go hard! ive been a fan since i first played dark souls 3 seeing the series progress into this is just awesome and this game is even better with friends than dark souls 3 to highly recommend!,True,0,0,2025-02-06 23:06:38
its very fun to play while being very challenging so i would recomend being good at pvp games if you get this.,True,0,0,2025-02-06 21:41:11
"Never played a Souls like game after the original Dark Souls, which I never finished. I fell in love with this game, with its world, with its storytelling, with the sense of exploration, but most of all, what I love is how this game teaches you to think. Not every enemy in sight needs to be killed, what matters is how to achieve your objective. How to find paths, weaknesses, when to fight, how to fight, and when to come back later, stronger, with a different weapon, different items or summons, all rewards for natural exploration.

It isn't perfect, it reuses some themes and dungeons a lot (such as imp-filled catacombs), though they often come with a twist. Bosses are also recycled, again, with a twist, but recycled nonetheless. It feels as if its ambitions overstretched its resources, and there was not enough time and money to do it 100% justice. But they did it 90% justice, and that 90% is absolutely worth every hour, every death, every ragequit. It rewards you like few other games, both in terms of lore and worldbuilging, and with that sweet rush of figuring out a harsh boss or how to get through a tough area. Build diversity is immense, and replayability is substantial.

Highly recommend, 9/10",True,0,0,2025-02-06 21:04:51
"A masterpiece of a game, feels way easier than previous Souls entries and the open world setup really helps in skipping some tough boss battles so you can come back to enjoy an easy fight later.",True,0,0,2025-02-06 19:26:04
"Probably my favorite game. The atmosphere and lore of the game is top notch. The gameplay is fun and exciting. If you are a Dark Souls it should feel familiar, but there were definitley some upgrades. The most notable one is the the array of spells and ecantations. Another notable difference is the multiplayer in the game. Though I still recommend the seamless co-op mod, you can mostly get by with the base multiplayer functions in the game. Also, a feature that is unique to Elden Ring is the plethora of dungeons that you get to adventure through while going through the map

There is so much to say about this game. For me it feels like skyrim and dark souls had a love child. It was the perfect balance of exploration for adventurer-type gamers, and hard-hitting action packed fights for sweaty gamers looking for an actual challenge.  Whether you are a souls veteran or a newcomer trying to start out in the sub-genre, I can vehemently recommend this game for anyone and everyone who wants a fun fantasy game to play. 
",True,0,0,2025-02-06 19:25:56
"For those that love open world RPGs with tons of exploration and discovery, you will love this game. You are constantly rewarded for exploring every inch of the world, while also building and customizing your character at the same time.",True,0,0,2025-02-06 18:08:28
"This is yes, and no. Yes for fabulous story, world, and music. No for stuttering and overpowering my gaming laptop. Monster PC or console recommended.",True,0,0,2025-02-06 17:54:34
"This is by far my favorite game of all time.

I was new to Fromsoft when this came out, I got caught up in the hype and decided to give it a shot. I was SO BAD for the first 30 hours, but holy crap this is a damn fine game.

Not since Skyrim has my curiosity been so rewarded while playing. Checking every nook and cranny is worth your time because you will get/ learn something new. This game is hard, yes, but you can also feel yourself getting stronger and better as you play. There is a reason Soulslikes are so popular, and it is because of this. Our knowledge and skill set tangibly increase as you play. 

This is a series you can devote 0 time to learning more about and just play to win a fun game. OR you can sink 100s of hours outside of the Lands Between learning, lore, secrets, and why everything in this game is the way it is. I've bought this game on 3 systems and have about 1000 hours in it, and I have no desire to stop. Try this game, give it 15 hours, watch videos to help, anything you can do to push through. I promise it's worth it.",True,0,0,2025-02-06 17:05:51
nice game but the soldier of john wick or whatever is called is to hard i can't beat it. But would recomend looks nice in the cave.,True,0,0,2025-02-06 15:21:47
Amazing content. Amazing storyline. Phenomenal game!,True,0,0,2025-02-06 14:18:05
"Great game with plenty of things to do, would recommend anyone who hasn't tried it give it a go.",True,0,0,2025-02-06 13:04:12
"I never played souls like games. Elden ring was my first souls game and it was great, insane, something new. Every time is there a way how beat enemy and continue. So don’t worry about hard game. It is hard especially on start and at the end of game, but its very good game and my worries about too hard game, was big miss.",True,0,0,2025-02-06 12:39:57
Games a solid 8/10. I'd have given it 12/10 but Torrent is next to useless and has killed me more than bosses have. Very good try on the mount mechanics FS but needed more oven time,True,0,0,2025-02-06 08:54:08
"Elden Ring is the kind of game I just never wanted to play. What's the point of playing these insanely hard games that do nothing but beat you down over and over again? There has to be something about these games that is satisfying and enjoyable in them right? 

Theses are just a few of the questions I asked myself when I originally bought this game on Xbox. And boy did I ever find the answers to the questions. 

What I find most enjoyable about Elden Ring is the freedom it gives to let you play how you want. Sure that's an easy answer but its also true. This game challenges you to be better than you were before. It wants you to overcome the things you struggle to do. And once I played and beat my first ever soulsbourne boss, it clicked. No other game has given me the satisfaction of beating what lied ahead of me. it made sense as to why I see people struggle for hours to beat this game (my hours don't reflect my first ever play through). 

If FromSoft games seem intimidating its because they are. It isn't easy. But once you beat the first boss, nothing and I mean nothing, can stop you from continuing on and beating the game.

11/10, Fuck PCR",True,0,0,2025-02-06 07:00:46
"30 hours so far, the sensation of adventure is amazing, there have been really challenging parts haha, I had to use the summoning before entering the boss to defeat Margit, but I was able to defeat Godrick by my own, just keep going with the exploration of this huge world",True,0,0,2025-02-06 05:01:50
"I liked the gameplay.

I did not like the hassle of having to set up CRU to make Freesync Premium, HDR and AFMF play the game at 120hz on my TCLQ750 television.  In the end, I have been able to get it to work over HDMI 2.1 with Freesync, VRR, HDR10, HGIG and Dolby Vision, with this television.  It has a few issues with HDR; I have to patch it through to the TV directly and mess with a ton of EDID settings. And then it only runs well at 1440p with frame generation.  

I have made 120hz work WITHOUT the Elden Ring FPS unlocker, and 240hz work WITH the FPS unlocker. 4k over HDMI 2.1 seems to trigger the anti cheat even offline, and things like Hoarfrost stomp seem to stop rendering almost entirely.  Possibly because TMDS is too fast over HDMI 2.1.  I can get the game to work with Windows set to 8 and 10 bit colors, both RGB and YbCbR, but cannot confirm what color bitrate or colorimetry settings the game itself uses.

CRU custom EDIDs allow for the HDR in game to actually report to the television which is nice, and custom EDIDs are probably mandatory for 120hz frame gen with HDR anyways.  My TV supports both VRR and Freesync which is frustrating, and I am not sure Freesync itself is compatible entirely with HDMI 2.1, nor the game. There are loads of contrasting features that can go wrong and the entire system becomes more sensitive than scientific machinery, BUT, when it is working the HDR looks spectacular, especially at 1440p with frame generation. AFMF simply doubles the frames steam spits out, but the reporting back from the television to the game may be what is causing issues. 

Not that it NEEDS a 120hz solution, but at 1440p it is nice when my 1% lows are above 60fps, or even 120fps with the frame unlocker.  You literally have to hack the game for each different scene, and adjust colors for everything gaming on these TVs, and on top of that this television is barely functional compared to an LG television with secret HDR menus. 

Great game, and I wish I could play this online, but with how difficult it is to get HDR to work correctly in Windows, with its SDR to HDR scaling in Windows 11, or just plain not 100% functional in Windows 10 (which is much better to work with imo) due to colorimetry and shit having 8-way switches for every setting under the sun, I think it needs more attention from developers or maybe a multi-gpu solution or reshade to keep it stable at default 60fps settings everywhere.

",True,0,0,2025-02-06 04:25:42
"Having played over 500 hours on ps4 and now played over 70 hours on PC, I guess I recommend this game to others. This is a once of a lifetime gaming experience that I have ever had the pleasure of going through and my favourite game of all time as of its' release. I could write an entire essay about EVERYTHING that I liked about this Fromsoftwares' Magnum Opus, but I will try to keep it simple. Besides I doubt I can do it justice, unlike people who have made hour long videos explaining why it's so great.
From the world to the music, art, lore, bosses, environments is simply superb. If this is your first souls game, enjoy this religious experience, as I wish I could re-live it again back in 2022. Please do not spoil yourself. Have a fun ~160 hour journey through The Lands Between and become The Elden Lord.
PS - if you have a ps5, play the ps4 version on it for a steady 60fps. For this type of game you really need a stable framerate. Unfortunately, the PC version still has quite a few frame drops in wide shot places.
SEE YOU IN NIGHTREIGN!!!",True,0,0,2025-02-06 02:20:46
"Only play this game if you like self inflicted torment and suffering, but with some of the most amazing view and artwork in any game out there.",True,0,0,2025-02-05 23:53:12
"This game felt like a challenging adventure! As the case with many, this was my first Souls game. The closest games I had played to it were Zelda's latest entries and Hogwarts Legacy, so I was worried that the combat would be just too punishing for me. I was wrong! I just beat the game and was compelled to complete all of the content available before doing so. I'm now looking forward to the DLC. This fantasy game skews a little darker than I'd normally go for, but I was delightfully surprised at how varied and beautiful different zones are, each with a new addition to some combat mechanics to slowly get you acclimated. One thing I was hoping for were more friendly NPCs or sanctuary zones like towns. It gets lonely when 99% of the world wants you dead!",True,0,0,2025-02-05 20:32:55
"Esta excelente, y de dificultad si hay, pero si exploras te harás muy fuerte y los enemigos son fáciles. Recomiendo jugarlo con amigos.",True,0,0,2025-02-05 19:05:12
